country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
CA,16,1483228800000,5112000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IN,17,1483228800000,5085000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AM,18,1483228800000,4309000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GB,19,1483228800000,3599000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
NL,20,1483228800000,3222000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
EE,21,1483228800000,3122000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GE,22,1483228800000,2850000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IT,23,1483228800000,2807000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
CZ,24,1483228800000,2273000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
LT,25,1483228800000,2192000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
ES,26,1483228800000,1997000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
RO,27,1483228800000,1955000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BR,28,1483228800000,1953000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TR,29,1483228800000,1824000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BG,30,1483228800000,1796000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TJ,31,1483228800000,1768000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PH,32,1483228800000,1647000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
RS,33,1483228800000,1354000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
FI,34,1483228800000,1302000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KR,35,1483228800000,1204000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TH,36,1483228800000,1172000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
SE,37,1483228800000,1085000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
JP,38,1483228800000,1045000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PK,39,1483228800000,1031000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
ID,40,1483228800000,1020000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GR,41,1483228800000,993000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
